整租 | 工业大学地铁站 明发新城中心东方万汇城旁可月付 大润 1780元/月,江浦明发新城中心,http://nj.58.com/zufang/33632507312953x.shtml
整租 | 澳林 山水云房 大两房 高档小区 环境好 拎包入住 1800元/月,桥北山水云房,http://nj.58.com/zufang/33551853827011x.shtml
单间 | 福润雅居福润园 精装修 无中介费 拎包入住 1050元/月,西善桥福润雅居福润园,http://nj.58.com/hezu/33663151909419x.shtml
整租 | 罗马假日 三山街地铁旁 精装单室 拎包入住 可月付没 3100元/月,秦淮周边罗马假日,http://nj.58.com/zufang/33544403159350x.shtml
整租 | 地铁口 际华广场 大光路瑞金路 温馨品质3房 豪装 6000元/月,大光路瑞鑫兰庭,http://nj.58.com/zufang/33641763066828x.shtml
整租 | 新上奥体嘉业壹号公馆 管家式服务 带会所 泳池 居家 7500元/月,奥体嘉业国际城,http://nj.58.com/zufang/33467144243137x.shtml
整租 | 南航旁 托乐嘉精装2房 s1机场线 年底大放价 家电 3100元/月,将军大道托乐嘉花园,http://nj.58.com/zufang/33672370853944x.shtml
整租 | 北京西路 华瑰园 南艺地铁4号口 精装 拎包入住 琅 3300元/月,湖南路虎啸花园,http://nj.58.com/zufang/33609873527997x.shtml
单间 | 月付1号线 竹山路 三江学院 骆村新寓 万达广场 蓝 1100元/月,开发区金王府小区,http://nj.58.com/hezu/33687229844426x.shtml
单间 | 润泰花园 精装三房 价格便宜 设施齐全 主卧朝南 600元/月,沿江润泰花园,http://nj.58.com/hezu/31508160275781x.shtml
整租 | 亚东滨江和园 2室2厅1卫 2000元/月,江浦亚东滨江和园,http://nj.58.com/zufang/33689074859211x.shtml
整租 | （月付）聚宝山地铁口（650元）家电全（可短租）免物 650元/月,樱驼花园阳光聚宝山庄,http://nj.58.com/zufang/33352058464298x.shtml
单间 | 宜家国际公寓 3室1厅1卫 限女生 1300元/月,科学园宜家国际公寓,http://nj.58.com/hezu/33689083032781x.shtml
单间 | 奥体 地铁站中胜站附近 烽火科技旁 兴元嘉园 便宜合 750元/月,奥体兴元嘉园,http://nj.58.com/hezu/33395922660038x.shtml
单间 | 迈皋桥万寿停车场附近 壹城东区 个人出租拎包入住 押 700元/月,迈皋桥壹城东区,http://nj.58.com/hezu/33665130870452x.shtml
整租 | 魔方公寓 莲花嘉园 生活交通便利 2号线新街口直达 1260元/月,奥体莲花新城嘉园,http://nj.58.com/zufang/33661872520003x.shtml
单间 | 三号线宏运大道地铁口宋艾新村左邻右里朝南单间押一付一 1000元/月,岔路口宋艾新村,http://nj.58.com/hezu/33675586630350x.shtml
整租 | 万汇秀林水苑 2室1厅1卫 1500元/月,六合周边万汇秀林水苑,http://nj.58.com/zufang/33689079393464x.shtml
整租 | 夫子庙地铁口 精装2房1厅 慧园街 西一巷 拎包即住 2400元/月,建康路王府园小区,http://nj.58.com/zufang/31993834927051x.shtml
整租 | 富力尚悦居 3室2厅1卫 1800元/月,板桥富力尚悦居,http://nj.58.com/zufang/29418210885708x.shtml
单间 | 个人房子，没有中介费 650元/月,迈皋桥兴都花园85号,http://nj.58.com/hezu/33683723947572x.shtml
单间 | 奥体东站 奥体名座 中泰国际大厦 女生多人 可月付 1800元/月,奥体银城西堤国际第三区,http://nj.58.com/hezu/33683945526479x.shtml
单间 | 出租 黑龙江路 先锋广场精装修大主卧 带阳台 采光好 1350元/月,中央门黑龙江路十二巷,http://nj.58.com/hezu/33529060993231x.shtml
单间 | 个人 独卫 明月新寓 随时看房 无中介费 月付 家电 1500元/月,东山明月新寓花园,http://nj.58.com/hezu/33678929176894x.shtml
整租 | 个人精装公寓 全新品牌家电 独立卫浴 交通便利 配套 2295元/月,科学园景枫科技大厦,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5svUmmhX1jfbZpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0TejCmIUM2uXFXTFrm0hIweyBP1ZKMCGY3sJinUcJ-Kx0LfHmmTaHK0eEvZYetOdm5XOg_wtCz7QLr8pr6REzeXZtAUEnEhkw6t-6AkmTIFzKl4H5QrUvdBGuT0gFoTkP9v-jx8tTViFXK6Q-YyQO7rZ4Va80-ZO1kGHH3Ev2y3Xaoj08mTC5as&local=172&pubid=28392431&apptype=0&psid=179920149199648487638579107&entinfo=33330164106550_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 十字街70号 免费宽带 押一付一 房租月付无压力 930元/月,迈皋桥十字街小区,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5svUmmhX1jfbZpk1zEffDjvZrKof8T9H1Etf3gzeNV-jWSVY9HF1PypqNyeDes9VSx_7k2_EqtKqjJl6DHUEYHTp4TVOjhdlspM3b6VbDKBf3RcinNqFhwLr8pr6REzeXZtAUEnEhkw6t-6AkmTIFzHdFoqNyNhGQ5bnPwyA0hi7IvegrNGul56ApDR5hWRpH8YZE29olTwQfZ8i4tTwfSg&local=172&pubid=29963105&apptype=0&psid=179920149199648487638579107&entinfo=33586482274239_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 湖滨公寓西区 三室一厅带阳台 超大主卧 家私全新 1122元/月,开发区湖滨公寓西区,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5svUmmhX1jfbZpk1zEffDjvZrKof8T9H1Etf3gzeNV-iNfTrohUp4dL9yNBJmQFBvx_7k2_EqtKqjJl6DHUEYHduLPODWcijo9wZ5vFL9FjjbETmrl-meLbRYx0Xkn3Iir-QuiAazy32ZP8Bnp73E3fK4Hv_B4rVW4mY_-Cxc1y-A8OZJsrus8kgnTnuV4ut2oMzJts5psgXHn6iTGWEZyFouVjHO1K_2&local=172&pubid=29967833&apptype=0&psid=179920149199648487638579107&entinfo=33586460431927_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 龙西新寓 环境优美 押一付一 双周保洁 免费宽带 1188元/月,岔路口龙西新寓,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5svUmmhX1jfbZpk1zEffDjvZrKof8T9H1Etf3gzeNV-iuyost4dyfw2rSqcyHsdSbx_7k2_EqtKohB5md-6cY6BiQZfT50-1z_iA8VADJkM_bETmrl-meLeimayopebcEr-QuiAazy32ZP8Bnp73E3fK4Hv_B4rVWc2KIq_3kbR-2TqrHIBm2lEgnTnuV4ut2oMzJts5psgXC6WDrQHwOylouVjHO1K_2&local=172&pubid=29189505&apptype=0&psid=179920149199648487638579107&entinfo=33465892933178_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 普德村132号小区 免费宽带 押一付一 房租月付无压 1007元/月,能仁里普德村132号小区,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5svUmmhX1jfbZpk1zEffDjvZrKof8T9H1Etf3gzeNV-gMSvIbgkFujU2LnIP5jfDUx_7k2_EqtKq6WIN0my-A12qITonE5t_29wZ5vFL9FjjbETmrl-meLS5rfLlgRlnsr-QuiAazy32ZP8Bnp73E3fK4Hv_B4rVWb20Kgo3VSbOdMQZx5rsVwkgnTnuV4ut2oMzJts5psgVnRonbIo89ylouVjHO1K_2&local=172&pubid=29188971&apptype=0&psid=179920149199648487638579107&entinfo=33464801927243_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 迈皋桥地铁口 月付 主卧阳台 管家式服务 温馨如家 1290元/月,迈皋桥中电颐和府邸,http://nj.58.com/hezu/33672937618869x.shtml
单间 | 二号线马群 离地铁近 靠近花园城 新街口直达非中介 1260元/月,栖霞中垠紫金观邸,http://nj.58.com/hezu/33672928749998x.shtml
整租 | 秦淮区应天大街康美里 采光好 面积大 南北通透 诚意 2500元/月,秦虹康美里小区,http://nj.58.com/zufang/33672917486763x.shtml
整租 | 城市绿洲花园综合楼 1室1厅1卫 1280元/月,迈皋桥城市绿洲花园综合楼,http://nj.58.com/zufang/33422777909685x.shtml
整租 | 天佑好房 汇景和园 有公交总站 环境优雅 随时入住 1950元/月,秦淮周边汇景和园,http://nj.58.com/zufang/33352202175789x.shtml
整租 | （（新年特价房））下马坊地铁口 都市山庄小区 设施全 1000元/月,孝陵卫都市山庄,http://nj.58.com/zufang/33201597981369x.shtml
单间 | 大明路 汽车街中部 靠近苏果 九龙雅苑 大明路地铁站 1250元/月,洪家园曙光里,http://nj.58.com/hezu/33664113306818x.shtml
单间 | （天润城十一街区）陌生人如果你累了，我可以以给你一个 800元/月,桥北天润城第十二街区,http://nj.58.com/hezu/33454305729843x.shtml
整租 | (月付)江苏经贸学院地铁口方山熙园免费看房可月付免物 1200元/月,科学园方山熙园,http://nj.58.com/zufang/30433289720756x.shtml
单间 | 润泰花园 精装三房 价格便宜 设施齐全 主卧朝南 600元/月,沿江润泰花园,http://nj.58.com/hezu/31508160275781x.shtml
整租 | 急租 三所村 民国风公寓社区多套有钥匙靠近妇幼 南财 1800元/月,建宁路三所村,http://nj.58.com/zufang/33674478312621x.shtml
单间 | 积贤雅苑 燕山路 积善新寓 丹桂居 紧邻集庆门大街地 1500元/月,奥体精金花园,http://nj.58.com/hezu/33672020389301x.shtml
整租 | 美容院转租 无任何费用 弘阳大厦 骏馆 配套成熟 价 4500元/月,沿江弘阳壹号,http://nj.58.com/zufang/33489388885420x.shtml
整租 | 金奥费尔蒙 嘉业1号公馆 青奥村公寓 英式殷勤服务 11000元/月,奥体金奥费尔蒙公寓,http://nj.58.com/zufang/33661200149825x.shtml
单间 | 应天大街 虹悦城 新百花园 怡康新寓 金鹰世界 河西 1080元/月,南苑新百花园,http://nj.58.com/hezu/33616959504425x.shtml
整租 | 石鼓路小区精装三房 临近新街口上海路汉中门 无中介费 3800元/月,新街口石鼓路小区,http://nj.58.com/zufang/33661647327033x.shtml
整租 | 栖霞区马群新街口马群公寓旁精装朝南带阳台步行地铁80 1790元/月,马群天悦花园,http://nj.58.com/zufang/33363466084301x.shtml
整租 | 武定新村 2室2厅 85平 3500元/月,秦虹武定新村,http://nj.58.com/zufang/33675250357045x.shtml
单间 | 胜太路地铁 双龙大道 同曦大厦 百家湖小学 主卧 非 1350元/月,江宁周边宁湖园岚岛别墅,http://nj.58.com/hezu/33660885983419x.shtml
整租 | 中航樾公馆 3室2厅1卫 3800元/月,科学园中航樾公馆,http://nj.58.com/zufang/33501038625089x.shtml
整租 | 台园 文体路71号 700元/月,建邺周边台园,http://nj.58.com/zufang/33689061327666x.shtml
整租 | 夫子庙 建康路 京隆国际 精装公寓 配套成熟 夫子庙 3500元/月,夫子庙京隆国际公寓,http://nj.58.com/zufang/33612197858631x.shtml
单间 | 海事学院对面 精装主卧带阳台 靠近交院地铁站 文鼎广 1200元/月,科学园学府风景花园,http://nj.58.com/hezu/33341662977834x.shtml
整租 | 晓庄 幕府山庄 精装两房对外出租 诚心招租 等你来 1800元/月,晓庄幕府山庄,http://nj.58.com/zufang/33298705423933x.shtml
单间 | 胜利新寓 精装 地铁1号线胜太路地铁口 无中介费 800元/月,开发区胜利新寓,http://nj.58.com/hezu/33551473586991x.shtml
整租 | 交通一村温馨朝南房间，小区安静安全 3300元/月,三牌楼交通一村,http://nj.58.com/zufang/33463347432391x.shtml
整租 | 交通便利 房屋出租 大润发附近 地铁出口 出租 急急 1800元/月,江浦同心佳园,http://nj.58.com/zufang/32201898237762x.shtml
整租 | 万汇秀林水苑 2室1厅1卫 1500元/月,六合周边万汇秀林水苑,http://nj.58.com/zufang/33689079393464x.shtml
整租 | 天印大道地铁口 苹果都市精装单室套 家电齐全 拎包入 1800元/月,科学园苹果都市,http://nj.58.com/zufang/33333273636425x.shtml
整租 | 虎踞北路一室一厅，无中介费，可月付 2500元/月,挹江门太古山庄,http://nj.58.com/zufang/33662191146427x.shtml
整租 | 建宁路 交通便利 近地铁 拎包入住 采光好 2400元/月,建宁路建宁路135号小区,http://nj.58.com/zufang/32822975311938x.shtml
单间 | 乐租蚂蚁品牌公寓油坊桥朝南温馨单间非中介四室一厅精装 1150元/月,奥体莲花新城嘉园,http://nj.58.com/hezu/33352526919593x.shtml
整租 | 湖滨世纪花园春水苑地铁3号线胜太西路4号口胜太路公寓 1200元/月,将军大道湖滨世纪花园春水苑,http://nj.58.com/zufang/33676396083396x.shtml
整租 | 武夷绿洲 精装两室 竹山路站 商圈配套完善 看房方便 2700元/月,科学园武夷绿洲观竹苑,http://nj.58.com/zufang/33587773372745x.shtml
单间 | 地铁3常府街地铁站 苏宁生活广场 南京首建中心 益乐 1300元/月,新街口益乐村小区,http://nj.58.com/hezu/33641098629690x.shtml
单间 | 尧化 万寿花苑 近1号线 交通便利 采光充足 精装修 900元/月,迈皋桥万寿花苑,http://nj.58.com/hezu/33333633920300x.shtml
单间 | 南航揽翠苑 托乐嘉 sweet house （单间合 1250元/月,将军大道南航揽翠苑,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5imVrQO6sFanZpk1zEffDjvZrKof8T9H1Etf3gzeNV-hWLBQWV8kWU_V1B9ETEXWQx_7k2_EqtKpCYb3Q0SVQVdsFIcwrgp3mGUUBZL3i6bLbETmrl-meLZZIahZs65y3r-QuiAazy32ZP8Bnp73E3fK4Hv_B4rVWDRNuYh1t4spFSf0u1JK3WEgnTnuV4ut2oMzJts5psgUuYRmORCnC81ouVjHO1K_2&local=172&pubid=26137834&apptype=0&psid=112803484199648489002914064&entinfo=32673328932547_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 湖滨世纪花园夏林苑 免费宽带 押一付一 房租月付无压 1089元/月,岔路口湖滨世纪花园夏林苑,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5imVrQO6sFanZpk1zEffDjvZrKof8T9H1Etf3gzeNV-jaBvbhXZqhDHLMAIz1hZUMx_7k2_EqtKqjJl6DHUEYHYgLMSNZF-KhhBDtZ1AFs6vbETmrl-meLeimayopebcEr-QuiAazy32ZP8Bnp73E3fK4Hv_B4rVW_-XtyxihMwaTu0Rbe71rC0gnTnuV4ut2oMzJts5psgXC6WDrQHwOylouVjHO1K_2&local=172&pubid=29960624&apptype=0&psid=112803484199648489002914064&entinfo=33586571652911_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 南砖新村 全新家居 免物业费 北欧风精装 押一付一 1552元/月,迈皋桥南砖新村,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5imVrQO6sFanZpk1zEffDjvZrKof8T9H1Etf3gzeNV-gkmkio7kUBAxj5NEYwCFMux_7k2_EqtKohB5md-6cY6OmXZxH3B8_R7bPyKFQTpiH3RcinNqFhwLr8pr6REzeXZtAUEnEhkw6t-6AkmTIFzHdFoqNyNhGQibEWQmC3DBxgQV7iJCiai6ApDR5hWRpH8YZE29olTwQfZ8i4tTwfSg&local=172&pubid=29218138&apptype=0&psid=112803484199648489002914064&entinfo=33466104727598_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 房东直租非中介 宏运国际村 超棒室友期待你的加入 1062元/月,岔路口宏运国际村,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5imVrQO6sFanZpk1zEffDjvZrKof8T9H1Etf3gzeNV-h-ucCr4Bg5aosxGRKyfyLUx_7k2_EqtKqiq1FUwOyqyoqqBsdtzEqO7bPyKFQTpiHbETmrl-meLeimayopebcEr-QuiAazy32ZP8Bnp73E3fK4Hv_B4rVW9vbAtJEfnbBGdHC8pyxu0EgnTnuV4ut2oMzJts5psgXC6WDrQHwOylouVjHO1K_2&local=172&pubid=30551846&apptype=0&psid=112803484199648489002914064&entinfo=33687543724879_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 竹山路 潭桥北园一层 800月付 朝南带飘窗 单间 800元/月,科学园潭桥公寓北园,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5imVrQO6sFanZpk1zEffDjvZrKof8T9H1Etf3gzeNV-g4GeR--cMs1zU1-E2Msxk8x_7k2_EqtKqtoIZb9s7n08g8mKmsYkXc_iA8VADJkM9M7dSMdU1bF9SEUM9Qe6Azr-QuiAazy32ZP8Bnp73E3fK4Hv_B4rVWzpwjjdg1FY1Q_c0l-jYPm0gnTnuV4ut2oMzJts5psgVkSWobrIgnyFouVjHO1K_2&local=172&pubid=30001619&apptype=0&psid=112803484199648489002914064&entinfo=33589707041080_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
整租 | 单间出租 无中介费 南理工南体院旁 钟灵街地铁二号线 1000元/月,马群东景花园,http://nj.58.com/zufang/33672845099573x.shtml
整租 | （可月付）五塘广场地铁口(600元）设施全（可短租） 600元/月,五塘五塘和园,http://nj.58.com/zufang/33672838902698x.shtml
整租 | 秦淮2号线后标银路南理工南农二十八所直达新街口大行宫 1100元/月,卫岗银城东苑,http://nj.58.com/zufang/33672839994063x.shtml
单间 | 宜家国际南京交院铁口 主卧室 有阳台采光好 交通便利 700元/月,科学园文鼎雅苑,http://nj.58.com/hezu/33529004315721x.shtml
整租 | 中航樾公馆 3室2厅1卫 3800元/月,科学园中航樾公馆,http://nj.58.com/zufang/33501038625089x.shtml
单间 | 地铁双龙大道 精装非中介 武夷商城对面 秦湾景园 月 1450元/月,岔路口武夷商城,http://nj.58.com/hezu/33672531118906x.shtml
整租 | 托乐嘉 翠屏山地铁站 大型苏果超市 精装修 设施齐全 2700元/月,将军大道挪威森林,http://nj.58.com/zufang/33664179133358x.shtml
整租 | 周洼新村 精装二房 楼层佳 拎包入住 1200元/月,卸甲甸周洼新村,http://nj.58.com/zufang/33386933544521x.shtml
整租 | 龙池翠洲 精装两房 出门龙池湖 内置幼儿园 菜场 地 1100元/月,六合周边龙池翠洲,http://nj.58.com/zufang/33676448035902x.shtml
整租 | 万科翡翠公园精装房 南北通透 急租 繁华商圈 靠近地 4300元/月,江宁周边万科翡翠公园,http://nj.58.com/zufang/33652003823165x.shtml
整租 | 鞍辔坊小区 1室1厅1卫 1700元/月,中华门鞍辔坊小区,http://nj.58.com/zufang/33689049118667x.shtml
整租 | 秦淮区2号线苜蓿园地铁口南航西门对面月牙湖公园邻近 1050元/月,苜蓿园美林苑,http://nj.58.com/zufang/33664128714415x.shtml
整租 | 大行宫 长白街 三条巷 精装单室套 拎包入住 2400元/月,常府街三条巷小区,http://nj.58.com/zufang/32679178502834x.shtml
单间 | 西安门地铁站西华东村精装合租，无中介费，，可月付！！ 1600元/月,瑞金路西华东村社区,http://nj.58.com/hezu/33595930346158x.shtml
整租 | 江浦地铁10号南京工业大学总部大厦旁康华新村家园拎包 2500元/月,江浦康华家园,http://nj.58.com/zufang/33309317923131x.shtml
整租 | 何家村8号小区 网板路 900元/月,迈皋桥何家村8号小区,http://nj.58.com/zufang/33689047419208x.shtml
整租 | 南堡新寓 1室1厅1卫 1200元/月,幕府山南堡新寓,http://nj.58.com/zufang/33689040875074x.shtml
单间 | 鼓楼中央门小市五塘地铁靠近先锋广场创意中央金桥玉桥众 650元/月,湖南路绿地缤纷广场,http://nj.58.com/hezu/33567427496892x.shtml
整租 | 天悦花园 精装房 设施齐 好房不等人 2800元/月,马群天悦花园,http://nj.58.com/zufang/33522833460556x.shtml
整租 | 双龙大道地铁口 明月港湾 交通便利 设施齐全 3200元/月,岔路口明月港湾,http://nj.58.com/zufang/33606854755389x.shtml
整租 | 竹山路地铁口东渡国际青年城精装单室套随时看房拎包入住 2500元/月,东山东渡国际青年城,http://nj.58.com/zufang/33530496592940x.shtml
整租 | 武定新村 2室1厅1卫 2850元/月,秦虹武定新村,http://nj.58.com/zufang/33689050983753x.shtml
整租 | 宁东公寓 迈皋桥地铁口 精装独卫光纤入户 房主急租 1700元/月,迈皋桥晓庄国际广场,http://nj.58.com/zufang/32112833321135x.shtml
单间 | 万达广场附近房租首月减800个人房源非中介押一付一制 1350元/月,东山天琪福苑,http://nj.58.com/hezu/33684957148740x.shtml
单间 | 仙鹤山庄800/月，价格美丽，先到先得 800元/月,仙林仙鹤山庄(南区),http://nj.58.com/hezu/33432223679552x.shtml
整租 | 浦东花园 精装两房 随时看房 拎包入住 家电齐全 2400元/月,泰山浦东花园,http://nj.58.com/zufang/33684545247157x.shtml
整租 | 百家湖站 国际公寓 精装修 家具家电齐全 拎包入住 2500元/月,开发区21世纪国际公寓东区,http://nj.58.com/zufang/33638954414264x.shtml
整租 | （500元）尧化门青田雅居（月付）设施全（可短租） 500元/月,尧化青田雅居,http://nj.58.com/zufang/33221222918967x.shtml
单间 | 国际公寓东区 免费宽带 押一付一 房租月付无压力 1030元/月,开发区21世纪国际公寓东区,http://nj.58.com/hezu/33684762066218x.shtml
整租 | 新庄西村 拎包入住 临地铁 1200元/月,六合周边新庄西村,http://nj.58.com/zufang/33495274238780x.shtml
整租 | 金隅紫京府 精装三房 中央空调带地暖 万科物业私家住 5500元/月,奥体金隅紫京府,http://nj.58.com/zufang/33356523061167x.shtml
单间 | 潭桥公寓北园 宽带WiFi全免 双周保洁 上门维修 1050元/月,科学园潭桥公寓北园,http://nj.58.com/hezu/33685095695043x.shtml
整租 | 朝天宫西街1号小区 1室1厅1卫 2800元/月,朝天宫朝天宫西街1号小区,http://nj.58.com/zufang/33208352891064x.shtml
单间 | 首月房租减800！地铁一号线竹山路 武夷绿洲2栋50 1630元/月,科学园武夷绿洲品茗苑,http://nj.58.com/hezu/33638926630969x.shtml
整租 | 个人软件园附近精装好三室出租，性价比超高 2500元/月,铁心桥韩府茗苑,http://nj.58.com/zufang/30137096006583x.shtml
整租 | 桂美颂出租 家装齐全 中高楼层 户型佳 价格可议 1700元/月,桥北大华锦绣华城桂美颂,http://nj.58.com/zufang/33621792230195x.shtml
单间 | 单间 集庆门大街兴隆大街双地铁口自家房可月付 1500元/月,兴隆金陵世家,http://nj.58.com/hezu/33639636709456x.shtml
单间 | 1号线双龙大道地铁站300米 三钢生活区 精装朝南主 1250元/月,岔路口三钢生活区,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5MUVuBdvOm4_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-gqPcDfmXwhB3qI75i6k16zx_7k2_EqtKobSpBpcnNlXfWti2_CV3sX76gIcbHwYe3bETmrl-meLeimayopebcEr-QuiAazy32ZP8Bnp73E3fK4Hv_B4rVW_JX4yng0pg5PIJdtcKpa8EgnTnuV4ut2oMzJts5psgXC6WDrQHwOylouVjHO1K_2&local=172&pubid=30090009&apptype=0&psid=152642782199648489847025895&entinfo=33605446740938_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 房东直租非中介 迈苑 超棒室友期待你的加入 1122元/月,迈皋桥迈苑小区,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5MUVuBdvOm4_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-glidKYyRNYkWjT8hhNg-Wzx_7k2_EqtKqjJl6DHUEYHTp4TVOjhdlspM3b6VbDKBf3RcinNqFhwLr8pr6REzeXZtAUEnEhkw6t-6AkmTIFzHdFoqNyNhGQwsWY7o6Cs_xq3dIzO0d74qApDR5hWRpH8YZE29olTwQfZ8i4tTwfSg&local=172&pubid=29963047&apptype=0&psid=152642782199648489847025895&entinfo=33586515134136_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 保利梧桐语 环境优美 押一付一 双周保洁 免费宽带 1045元/月,秣陵保利梧桐语,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5MUVuBdvOm4_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-gkcZ3gCsU_kvCxFxQdg10hx_7k2_EqtKohB5md-6cY6GD0pFyq2sSt76gIcbHwYe0ZPs9EqCLyicl3oc6s5mPfZtAUEnEhkw6t-6AkmTIFzHdFoqNyNhGQX7bWykXLGUzDqfvb8f100aApDR5hWRpH8YZE29olTwRse5YgWH6m9Q&local=172&pubid=29221272&apptype=0&psid=152642782199648489847025895&entinfo=33466150457020_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
整租 | 龙湖冠寓 中胜地铁站边 精装一居室公寓 温馨舒适 无 3000元/月,奥体金洲苑小区,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5MUVuBdvOm4_Zpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0THFyw7niAAQGiImEL9bcXAyBP1ZKMCGY12WZ0_Zgem0qqMhXP9UzGmeEvZYetOdm5wYSCpv__JRYukfCbRGVaWhwAwIAsnVFXwBJEG1eTyTIsiu1SCX0XjxClb8Q3JffJOjXfpzIqai0gnTnuV4ut2oMzJts5psgUWrYpMfszk_g&local=172&pubid=29670355&apptype=0&psid=152642782199648489847025895&entinfo=33542567747152_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 莱茵东郡 全新家居 免物业费 北欧风精装 押一付一 997元/月,科学园莱茵东郡,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5MUVuBdvOm4_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-hVmD73ShB8GqQj0OYhX_iLx_7k2_EqtKpxOAdTKNtz2JrJ_TD7mp3HZexEDM3yPWJM7dSMdU1bF9SEUM9Qe6Azr-QuiAazy32ZP8Bnp73E3fK4Hv_B4rVWcA1q8YrmLOtr4OybtymHOkgnTnuV4ut2oMzJts5psgVkSWobrIgnyFouVjHO1K_2&local=172&pubid=29192670&apptype=0&psid=152642782199648489847025895&entinfo=33466306403149_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 东井村41号 地铁旁商圈里 上班休闲超省心 房租月付 940元/月,迈皋桥东井村41号小区,http://nj.58.com/hezu/33687707471791x.shtml
单间 | 翠岛花城水芙苑 环境优美 押一付一 双周保洁 免费宽 960元/月,宁南翠岛花城水芙苑,http://nj.58.com/hezu/33687707365292x.shtml
单间 | 免费WiFi 精装修 春江花园 全新房源 男女不限 1020元/月,铁心桥春江花园,http://nj.58.com/hezu/33687707605289x.shtml
整租 | 尧化门 尧林仙居 生活设施齐全 出行方便 1300元/月,尧化尧林仙居,http://nj.58.com/zufang/33495723231696x.shtml
单间 | 天景山公寓荣华苑 拒绝黑中介 月付无压力 家具齐全 1045元/月,科学园天景山公寓荣华苑,http://nj.58.com/hezu/33689088786884x.shtml
整租 | 麒麟紫荆城泉水苑简装两房，周边配套设施齐全，拎包入住 1500元/月,麒麟门麒麟紫荆城泉水苑,http://nj.58.com/zufang/33429898537778x.shtml
单间 | 押一付一+望江路2号 +交通便利+周边生活配套齐全 783元/月,江浦正荣润锦城,http://nj.58.com/hezu/33685750118722x.shtml
整租 | 南堡新寓 1室1厅1卫 1200元/月,幕府山南堡新寓,http://nj.58.com/zufang/33689040875074x.shtml
单间 | 万达附近 租房乐享5折 配合办住房补贴 收中介费我吃 1400元/月,科学园东城福园,http://nj.58.com/hezu/33661257620147x.shtml
整租 | 旭日华庭 弘阳广场对面 交通方便 靠地铁房主急租 随 2700元/月,桥北旭日华庭比华利园区,http://nj.58.com/zufang/33551499642435x.shtml
整租 | 汇景和园 2室1厅1卫 2000元/月,秦淮周边汇景和园,http://nj.58.com/zufang/29255209517636x.shtml
单间 | 万和源居 集庆门大街7号出口 主卧大阳台 押一付一免 1500元/月,兴隆万和源居,http://nj.58.com/hezu/33674376963272x.shtml
整租 | 劲顺花园 南北通透 户型方正 环境优美 素质住户 3900元/月,凤凰西街劲顺花园小区,http://nj.58.com/zufang/33654398793263x.shtml
整租 | 太平花苑北区 4室1厅1卫 5000元/月,开发区太平花苑北区,http://nj.58.com/zufang/33689042464589x.shtml
